node_id,recipe_id,period_id,currency,variable_conversion_cost_per_output,fixed_setup_cost,eligible_overhead_fixed,eligible_overhead_variable,markup_rate,markup_base_rule_id,scenario_sensitive_flag
NODE-0029,RCP-00042,P09,KRW,53984.9494,2900673.7425,928215.5976,9717.2909,0.131,COST-0011,true
NODE-0029,RCP-00042,P10,KRW,54314.4081,2903087.4382,928987.9802,9776.5935,0.131,COST-0011,true
NODE-0029,RCP-00042,P11,KRW,54579.4179,2907640.0168,930444.8054,9824.2952,0.131,COST-0011,true
NODE-0029,RCP-00042,P12,KRW,54725.5483,2913788.2723,932412.2471,9850.5987,0.131,COST-0011,true
NODE-0034,RCP-00043,P01,EUR,30.7249,1637.062,523.8598,5.5305,0.1125,COST-0011,true
NODE-0034,RCP-00043,P02,EUR,30.6187,1637.062,523.8598,5.5114,0.1125,COST-0011,true
NODE-0034,RCP-00043,P03,EUR,30.4555,1637.062,523.8598,5.482,0.1125,COST-0011,true
NODE-0034,RCP-00043,P04,EUR,30.2754,1637.062,523.8598,5.4496,0.1125,COST-0011,true
NODE-0034,RCP-00043,P05,EUR,30.1224,1637.062,523.8598,5.422,0.1125,COST-0011,true
NODE-0034,RCP-00043,P06,EUR,30.0341,1637.062,523.8598,5.4061,0.1125,COST-0011,true
NODE-0034,RCP-00043,P07,EUR,30.032,1637.062,523.8598,5.4058,0.1125,COST-0011,true
NODE-0034,RCP-00043,P08,EUR,30.1166,1637.062,523.8598,5.421,0.1125,COST-0011,true
NODE-0034,RCP-00043,P09,EUR,30.2673,1637.062,523.8598,5.4481,0.1125,COST-0011,true
NODE-0034,RCP-00043,P10,EUR,30.4471,1637.062,523.8598,5.4805,0.1125,COST-0011,true
NODE-0034,RCP-00043,P11,EUR,30.612,1637.062,523.8598,5.5102,0.1125,COST-0011,true
NODE-0034,RCP-00043,P12,EUR,30.7217,1637.062,523.8598,5.5299,0.1125,COST-0011,true
NODE-0030,RCP-00044,P01,GBP,23.9187,1277.5503,408.8161,4.3054,0.0991,COST-0011,true
NODE-0030,RCP-00044,P02,GBP,24.0635,1281.5751,410.104,4.3314,0.0991,COST-0011,true
NODE-0030,RCP-00044,P03,GBP,24.1398,1285.5311,411.3699,4.3452,0.0991,COST-0011,true
NODE-0030,RCP-00044,P04,GBP,24.146,1289.3991,412.6077,4.3463,0.0991,COST-0011,true
NODE-0030,RCP-00044,P05,GBP,24.0981,1293.1873,413.82,4.3377,0.0991,COST-0011,true
NODE-0030,RCP-00044,P06,GBP,24.0254,1296.9297,415.0175,4.3246,0.0991,COST-0011,true
NODE-0030,RCP-00044,P07,GBP,23.9636,1300.6776,416.2168,4.3135,0.0991,COST-0011,true
NODE-0030,RCP-00044,P08,GBP,23.9462,1304.4877,417.4361,4.3103,0.0991,COST-0011,true
NODE-0030,RCP-00044,P09,GBP,23.9959,1308.408,418.6905,4.3193,0.0991,COST-0011,true
NODE-0030,RCP-00044,P10,GBP,24.1192,1312.466,419.9891,4.3414,0.0991,COST-0011,true
NODE-0030,RCP-00044,P11,GBP,24.3048,1316.662,421.3318,4.3749,0.0991,COST-0011,true
NODE-0030,RCP-00044,P12,GBP,24.5261,1320.9684,422.7099,4.4147,0.0991,COST-0011,true
NODE-0029,RCP-00045,P01,KRW,63340.7207,3381693.4237,1082141.8956,11401.3297,0.1075,COST-0011,true
NODE-0029,RCP-00045,P02,KRW,63627.0386,3388137.9908,1084204.1571,11452.8669,0.1075,COST-0011,true
NODE-0029,RCP-00045,P03,KRW,63692.2137,3392414.7596,1085572.7231,11464.5985,0.1075,COST-0011,true
NODE-0029,RCP-00045,P04,KRW,63531.5088,3394107.5091,1086114.4029,11435.6716,0.1075,COST-0011,true
NODE-0029,RCP-00045,P05,KRW,63196.4396,3393443.1907,1085901.821,11375.3591,0.1075,COST-0011,true
NODE-0029,RCP-00045,P06,KRW,62781.4052,3391217.3734,1085189.5595,11300.6529,0.1075,COST-0011,true
NODE-0029,RCP-00045,P07,KRW,62400.5911,3388635.8935,1084363.4859,11232.1064,0.1075,COST-0011,true
NODE-0029,RCP-00045,P08,KRW,62158.6869,3386963.5205,1083828.3266,11188.5636,0.1075,COST-0011,true
NODE-0029,RCP-00045,P09,KRW,62126.309,3387252.086,1083920.6675,11182.7356,0.1075,COST-0011,true
NODE-0029,RCP-00045,P10,KRW,62323.1282,3390070.6711,1084822.6148,11218.1631,0.1075,COST-0011,true
NODE-0029,RCP-00045,P11,KRW,62713.7408,3395386.9296,1086523.8175,11288.4734,0.1075,COST-0011,true
NODE-0029,RCP-00045,P12,KRW,63215.8293,3402566.5344,1088821.291,11378.8493,0.1075,COST-0011,true
NODE-0031,RCP-00046,P01,EUR,29.1521,1552.1633,496.6922,5.2474,0.06,COST-0011,true
NODE-0031,RCP-00046,P02,EUR,29.085,1552.1633,496.6922,5.2353,0.06,COST-0011,true
NODE-0031,RCP-00046,P03,EUR,28.9507,1552.1633,496.6922,5.2111,0.06,COST-0011,true
NODE-0031,RCP-00046,P04,EUR,28.782,1552.1633,496.6922,5.1808,0.06,COST-0011,true
NODE-0031,RCP-00046,P05,EUR,28.6203,1552.1633,496.6922,5.1517,0.06,COST-0011,true
NODE-0031,RCP-00046,P06,EUR,28.5052,1552.1633,496.6922,5.1309,0.06,COST-0011,true
NODE-0031,RCP-00046,P07,EUR,28.4648,1552.1633,496.6922,5.1237,0.06,COST-0011,true
NODE-0031,RCP-00046,P08,EUR,28.509,1552.1633,496.6922,5.1316,0.06,COST-0011,true
NODE-0031,RCP-00046,P09,EUR,28.627,1552.1633,496.6922,5.1529,0.06,COST-0011,true
NODE-0031,RCP-00046,P10,EUR,28.79,1552.1633,496.6922,5.1822,0.06,COST-0011,true
NODE-0031,RCP-00046,P11,EUR,28.9579,1552.1633,496.6922,5.2124,0.06,COST-0011,true
NODE-0031,RCP-00046,P12,EUR,29.0898,1552.1633,496.6922,5.2362,0.06,COST-0011,true
NODE-0030,RCP-00047,P01,GBP,31.9863,1709.5019,547.0406,5.7575,0.0703,COST-0011,true
NODE-0030,RCP-00047,P02,GBP,31.9199,1714.8875,548.764,5.7456,0.0703,COST-0011,true
NODE-0030,RCP-00047,P03,GBP,31.8289,1720.181,550.4579,5.7292,0.0703,COST-0011,true
NODE-0030,RCP-00047,P04,GBP,31.7592,1725.3569,552.1142,5.7166,0.0703,COST-0011,true
NODE-0030,RCP-00047,P05,GBP,31.7518,1730.426,553.7363,5.7153,0.0703,COST-0011,true
NODE-0030,RCP-00047,P06,GBP,31.8329,1735.4337,555.3388,5.7299,0.0703,COST-0011,true
NODE-0030,RCP-00047,P07,GBP,32.0073,1740.4487,556.9436,5.7613,0.0703,COST-0011,true
NODE-0030,RCP-00047,P08,GBP,32.2568,1745.5471,558.5751,5.8062,0.0703,COST-0011,true
NODE-0030,RCP-00047,P09,GBP,32.5452,1750.7928,560.2537,5.8581,0.0703,COST-0011,true
NODE-0030,RCP-00047,P10,GBP,32.8264,1756.223,561.9913,5.9087,0.0703,COST-0011,true
NODE-0030,RCP-00047,P11,GBP,33.0561,1761.8376,563.788,5.9501,0.0703,COST-0011,true
NODE-0030,RCP-00047,P12,GBP,33.2025,1767.6,565.632,5.9764,0.0703,COST-0011,true
NODE-0032,RCP-00048,P01,MYR,152.4899,8247.5193,2639.2062,27.4482,0.1298,COST-0011,true
NODE-0032,RCP-00048,P02,MYR,152.1185,8268.6415,2645.9653,27.3813,0.1298,COST-0011,true
NODE-0032,RCP-00048,P03,MYR,152.0469,8288.1274,2652.2008,27.3684,0.1298,COST-0011,true
NODE-0032,RCP-00048,P04,MYR,152.3769,8305.6284,2657.8011,27.4278,0.1298,COST-0011,true
NODE-0032,RCP-00048,P05,MYR,153.112,8321.303,2662.817,27.5602,0.1298,COST-0011,true
NODE-0032,RCP-00048,P06,MYR,154.1563,8335.7819,2667.4502,27.7481,0.1298,COST-0011,true
NODE-0032,RCP-00048,P07,MYR,155.3381,8350.0142,2672.0045,27.9608,0.1298,COST-0011,true
NODE-0032,RCP-00048,P08,MYR,156.452,8365.0359,2676.8115,28.1614,0.1298,COST-0011,true
NODE-0032,RCP-00048,P09,MYR,157.3096,8381.7158,2682.1491,28.3157,0.1298,COST-0011,true
NODE-0032,RCP-00048,P10,MYR,157.7846,8400.5436,2688.1739,28.4012,0.1298,COST-0011,true
NODE-0032,RCP-00048,P11,MYR,157.8443,8421.5079,2694.8825,28.412,0.1298,COST-0011,true
NODE-0032,RCP-00048,P12,MYR,157.5575,8444.0949,2702.1104,28.3603,0.1298,COST-0011,true
NODE-0013,RCP-00049,P01,VND,274035.5983,26130703.2929,8361825.0537,49326.4077,0.1132,COST-0011,true
NODE-0013,RCP-00049,P02,VND,272864.0654,26136568.9352,8363702.0593,49115.5318,0.1132,COST-0011,true
NODE-0013,RCP-00049,P03,VND,271086.5598,26117515.2189,8357604.87,48795.5808,0.1132,COST-0011,true
NODE-0013,RCP-00049,P04,VND,269065.1972,26070731.9063,8342634.21,48431.7355,0.1132,COST-0011,true
NODE-0013,RCP-00049,P05,VND,267197.5708,25997967.576,8319349.6243,48095.5627,0.1132,COST-0011,true
NODE-0013,RCP-00049,P06,VND,265856.4662,25909022.5935,8290887.2299,47854.1639,0.1132,COST-0011,true
NODE-0013,RCP-00049,P07,VND,265268.1021,25816390.3518,8261244.9126,47748.2584,0.1132,COST-0011,true
NODE-0013,RCP-00049,P08,VND,265483.0019,25734367.8937,8234997.726,47786.9403,0.1132,COST-0011,true
NODE-0013,RCP-00049,P09,VND,266345.6083,25673369.1715,8215478.1349,47942.2095,0.1132,COST-0011,true
NODE-0013,RCP-00049,P10,VND,267562.3247,25640154.7051,8204849.5056,48161.2184,0.1132,COST-0011,true
NODE-0013,RCP-00049,P11,VND,268738.7274,25633098.8822,8202591.6423,48372.9709,0.1132,COST-0011,true
NODE-0013,RCP-00049,P12,VND,269505.3694,25645802.1608,8206656.6915,48510.9665,0.1132,COST-0011,true
NODE-0014,RCP-00050,P01,BRL,45.0202,4323.6619,1383.5718,8.1036,0.0607,COST-0011,true
NODE-0014,RCP-00050,P02,BRL,44.8244,4330.4856,1385.7554,8.0684,0.0607,COST-0011,true
NODE-0014,RCP-00050,P03,BRL,44.6342,4334.3418,1386.9894,8.0342,0.0607,COST-0011,true
NODE-0014,RCP-00050,P04,BRL,44.5006,4334.6604,1387.0913,8.0101,0.0607,COST-0011,true
NODE-0014,RCP-00050,P05,BRL,44.4608,4331.7526,1386.1608,8.003,0.0607,COST-0011,true
NODE-0014,RCP-00050,P06,BRL,44.5284,4326.7307,1384.5538,8.0151,0.0607,COST-0011,true
NODE-0014,RCP-00050,P07,BRL,44.6904,4321.2223,1382.7911,8.0443,0.0607,COST-0011,true
NODE-0014,RCP-00050,P08,BRL,44.911,4316.9629,1381.4281,8.084,0.0607,COST-0011,true
NODE-0014,RCP-00050,P09,BRL,45.1404,4315.3734,1380.9195,8.1253,0.0607,COST-0011,true
NODE-0014,RCP-00050,P10,BRL,45.327,4317.225,1381.512,8.1589,0.0607,COST-0011,true
NODE-0014,RCP-00050,P11,BRL,45.4294,4322.461,1383.1875,8.1773,0.0607,COST-0011,true
NODE-0014,RCP-00050,P12,BRL,45.4265,4330.2081,1385.6666,8.1768,0.0607,COST-0011,true
NODE-0024,RCP-00051,P01,PLN,101.3172,6453.1429,2065.0057,18.2371,0.1153,COST-0011,true
NODE-0024,RCP-00051,P02,PLN,101.3615,6445.5922,2062.5895,18.2451,0.1153,COST-0011,true
NODE-0024,RCP-00051,P03,PLN,101.2074,6444.144,2062.1261,18.2173,0.1153,COST-0011,true
NODE-0024,RCP-00051,P04,PLN,100.9045,6449.9211,2063.9747,18.1628,0.1153,COST-0011,true
NODE-0024,RCP-00051,P05,PLN,100.538,6462.3204,2067.9425,18.0968,0.1153,COST-0011,true
NODE-0024,RCP-00051,P06,PLN,100.2088,6479.1435,2073.3259,18.0376,0.1153,COST-0011,true
NODE-0024,RCP-00051,P07,PLN,100.0099,6497.0924,2079.0696,18.0018,0.1153,COST-0011,true
NODE-0024,RCP-00051,P08,PLN,100.0033,6512.547,2084.015,18.0006,0.1153,COST-0011,true
NODE-0024,RCP-00051,P09,PLN,100.2043,6522.4587,2087.1868,18.0368,0.1153,COST-0011,true
NODE-0024,RCP-00051,P10,PLN,100.5759,6525.1382,2088.0442,18.1037,0.1153,COST-0011,true
NODE-0024,RCP-00051,P11,PLN,101.0386,6520.7057,2086.6258,18.1869,0.1153,COST-0011,true
NODE-0024,RCP-00051,P12,PLN,101.4899,6511.0617,2083.5397,18.2682,0.1153,COST-0011,true
NODE-0029,RCP-00052,P01,KRW,54526.1406,2936162.9533,939572.145,9814.7053,0.0838,COST-0011,true
NODE-0029,RCP-00052,P02,KRW,54312.9109,2941758.4632,941362.7082,9776.324,0.0838,COST-0011,true
NODE-0029,RCP-00052,P03,KRW,54135.1401,2945471.7774,942550.9688,9744.3252,0.0838,COST-0011,true
NODE-0029,RCP-00052,P04,KRW,54047.2893,2946941.5109,943021.2835,9728.5121,0.0838,COST-0011,true
NODE-0029,RCP-00052,P05,KRW,54081.5497,2946364.715,942836.7088,9734.679,0.0838,COST-0011,true
NODE-0029,RCP-00052,P06,KRW,54239.4903,2944432.1441,942218.2861,9763.1083,0.0838,COST-0011,true
NODE-0029,RCP-00052,P07,KRW,54492.6408,2942190.7683,941501.0459,9808.6753,0.0838,COST-0011,true
NODE-0029,RCP-00052,P08,KRW,54789.1103,2940738.7267,941036.3925,9862.0399,0.0838,COST-0011,true
NODE-0029,RCP-00052,P09,KRW,55067.0632,2940989.2744,941116.5678,9912.0714,0.0838,COST-0011,true
NODE-0029,RCP-00052,P10,KRW,55269.2851,2943436.5172,941899.6855,9948.4713,0.0838,COST-0011,true
NODE-0029,RCP-00052,P11,KRW,55356.9543,2948052.3706,943376.7586,9964.2518,0.0838,COST-0011,true
NODE-0029,RCP-00052,P12,KRW,55318.7843,2954286.0787,945371.5452,9957.3812,0.0838,COST-0011,true
